size,density,noise_level,start,goal,bellman_ford_path,bellman_ford_cost
50,0.2,0.8,2,8,,inf
50,0.2,0.8,2,9,,inf
50,0.2,0.8,2,10,,inf
50,0.2,0.8,2,11,,inf
50,0.2,0.8,2,12,,inf
50,0.2,0.8,2,13,,inf
50,0.2,0.8,2,14,,inf
50,0.2,0.8,2,15,,inf
50,0.2,0.8,2,16,,inf
50,0.2,0.8,2,17,,inf
50,0.2,0.8,2,18,,inf
50,0.2,0.8,2,19,,inf
50,0.2,0.8,2,20,,inf
50,0.2,0.8,2,21,,inf
50,0.2,0.8,2,22,,inf
50,0.2,0.8,2,23,,inf
50,0.2,0.8,2,24,,inf
50,0.2,0.8,2,25,,inf
50,0.2,0.8,2,26,,inf
50,0.2,0.8,2,27,,inf
50,0.2,0.8,2,28,,inf
50,0.2,0.8,2,29,,inf
50,0.2,0.8,2,30,,inf
50,0.2,0.8,2,31,,inf
50,0.2,0.8,2,32,,inf
50,0.2,0.8,2,33,,inf
50,0.2,0.8,2,34,,inf
50,0.2,0.8,2,35,,inf
50,0.2,0.8,2,36,,inf
50,0.2,0.8,2,37,,inf
50,0.2,0.8,2,38,,inf
50,0.2,0.8,2,39,,inf
50,0.2,0.8,2,40,,inf
50,0.2,0.8,2,41,,inf
50,0.2,0.8,2,42,,inf
50,0.2,0.8,2,43,,inf
50,0.2,0.8,2,44,,inf
50,0.2,0.8,2,45,,inf
50,0.2,0.8,2,46,,inf
50,0.2,0.8,2,47,,inf
50,0.2,0.8,2,48,,inf
50,0.2,0.8,2,49,,inf
50,0.2,0.8,3,4,,inf
50,0.2,0.8,3,5,,inf
50,0.2,0.8,3,6,,inf
50,0.2,0.8,3,7,,inf
50,0.2,0.8,3,8,,inf
50,0.2,0.8,3,9,,inf
50,0.2,0.8,3,10,,inf
50,0.2,0.8,3,11,,inf
50,0.2,0.8,3,12,,inf
50,0.2,0.8,3,13,,inf
50,0.2,0.8,3,14,,inf
50,0.2,0.8,3,15,,inf
50,0.2,0.8,3,16,,inf
50,0.2,0.8,3,17,,inf
50,0.2,0.8,3,18,,inf
50,0.2,0.8,3,19,,inf
50,0.2,0.8,3,20,,inf
50,0.2,0.8,3,21,,inf
50,0.2,0.8,3,22,,inf
50,0.2,0.8,3,23,,inf
50,0.2,0.8,3,24,,inf
50,0.2,0.8,3,25,,inf
50,0.2,0.8,3,26,,inf
50,0.2,0.8,3,27,,inf
50,0.2,0.8,3,28,,inf
50,0.2,0.8,3,29,,inf
50,0.2,0.8,3,30,,inf
50,0.2,0.8,3,31,,inf
50,0.2,0.8,3,32,,inf
50,0.2,0.8,3,33,,inf
50,0.2,0.8,3,34,,inf
50,0.2,0.8,3,35,,inf
50,0.2,0.8,3,36,,inf
50,0.2,0.8,3,37,,inf
50,0.2,0.8,3,38,,inf
50,0.2,0.8,3,39,,inf
50,0.2,0.8,3,40,,inf
50,0.2,0.8,3,41,,inf
50,0.2,0.8,3,42,,inf
50,0.2,0.8,3,43,,inf
50,0.2,0.8,3,44,,inf
50,0.2,0.8,3,45,,inf
50,0.2,0.8,3,46,,inf
50,0.2,0.8,3,47,,inf
50,0.2,0.8,3,48,,inf
50,0.2,0.8,3,49,,inf
50,0.2,0.8,4,5,,inf
50,0.2,0.8,4,6,,inf
50,0.2,0.8,4,7,,inf
50,0.2,0.8,4,8,,inf
50,0.2,0.8,4,9,,inf
50,0.2,0.8,4,10,,inf
50,0.2,0.8,4,11,,inf
50,0.2,0.8,4,12,,inf
50,0.2,0.8,4,13,,inf
50,0.2,0.8,4,14,,inf
50,0.2,0.8,4,15,,inf
50,0.2,0.8,4,16,,inf
50,0.2,0.8,4,17,,inf
50,0.2,0.8,4,18,,inf
50,0.2,0.8,4,19,,inf
50,0.2,0.8,4,20,,inf
50,0.2,0.8,4,21,,inf
50,0.2,0.8,4,22,,inf
50,0.2,0.8,4,23,,inf
50,0.2,0.8,4,24,,inf
50,0.2,0.8,4,25,,inf
50,0.2,0.8,4,26,,inf
50,0.2,0.8,4,27,,inf
50,0.2,0.8,4,28,,inf
50,0.2,0.8,4,29,,inf
50,0.2,0.8,4,30,,inf
50,0.2,0.8,4,31,,inf
50,0.2,0.8,4,32,,inf
50,0.2,0.8,4,33,,inf
50,0.2,0.8,4,34,,inf
50,0.2,0.8,4,35,,inf
50,0.2,0.8,4,36,,inf
50,0.2,0.8,4,37,,inf
50,0.2,0.8,4,38,,inf
50,0.2,0.8,4,39,,inf
50,0.2,0.8,4,40,,inf
50,0.2,0.8,4,41,,inf
50,0.2,0.8,4,42,,inf
50,0.2,0.8,4,43,,inf
50,0.2,0.8,4,44,,inf
50,0.2,0.8,4,45,,inf
50,0.2,0.8,4,46,,inf
50,0.2,0.8,4,47,,inf
50,0.2,0.8,4,48,,inf
50,0.2,0.8,4,49,,inf
50,0.2,0.8,5,6,,inf
50,0.2,0.8,5,7,,inf
50,0.2,0.8,5,8,,inf
50,0.2,0.8,5,9,,inf
50,0.2,0.8,5,10,,inf
50,0.2,0.8,5,11,,inf
50,0.2,0.8,5,12,,inf
50,0.2,0.8,5,13,,inf
50,0.2,0.8,5,14,,inf
50,0.2,0.8,5,15,,inf
50,0.2,0.8,5,16,,inf
50,0.2,0.8,5,17,,inf
50,0.2,0.8,5,18,,inf
50,0.2,0.8,5,19,,inf
50,0.2,0.8,5,20,,inf
50,0.2,0.8,5,21,,inf
50,0.2,0.8,5,22,,inf
50,0.2,0.8,5,23,,inf
50,0.2,0.8,5,24,,inf
50,0.2,0.8,5,25,,inf
50,0.2,0.8,5,26,,inf
50,0.2,0.8,5,27,,inf
50,0.2,0.8,5,28,,inf
50,0.2,0.8,5,29,,inf
50,0.2,0.8,5,30,,inf
50,0.2,0.8,5,31,,inf
50,0.2,0.8,5,32,,inf
50,0.2,0.8,5,33,,inf
50,0.2,0.8,5,34,,inf
50,0.2,0.8,5,35,,inf
50,0.2,0.8,5,36,,inf
50,0.2,0.8,5,37,,inf
50,0.2,0.8,5,38,,inf
50,0.2,0.8,5,39,,inf
50,0.2,0.8,5,40,,inf
50,0.2,0.8,5,41,,inf
50,0.2,0.8,5,42,,inf
50,0.2,0.8,5,43,,inf
50,0.2,0.8,5,44,,inf
50,0.2,0.8,5,45,,inf
50,0.2,0.8,5,46,,inf
50,0.2,0.8,5,47,,inf
50,0.2,0.8,5,48,,inf
50,0.2,0.8,5,49,,inf
50,0.2,0.8,6,7,,inf
50,0.2,0.8,6,8,,inf
50,0.2,0.8,6,9,,inf
50,0.2,0.8,6,10,,inf
50,0.2,0.8,6,11,,inf
50,0.2,0.8,6,12,,inf
50,0.2,0.8,6,13,,inf
50,0.2,0.8,6,14,,inf
50,0.2,0.8,6,15,,inf
50,0.2,0.8,6,16,,inf
50,0.2,0.8,6,17,,inf
50,0.2,0.8,6,18,,inf
50,0.2,0.8,6,19,,inf
50,0.2,0.8,6,20,,inf
50,0.2,0.8,6,21,,inf
50,0.2,0.8,6,22,,inf
50,0.2,0.8,6,23,,inf
50,0.2,0.8,6,24,,inf
50,0.2,0.8,6,25,,inf
50,0.2,0.8,6,26,,inf
50,0.2,0.8,6,27,,inf
50,0.2,0.8,6,28,,inf
50,0.2,0.8,6,29,,inf
50,0.2,0.8,6,30,,inf
50,0.2,0.8,6,31,,inf
50,0.2,0.8,6,32,,inf
50,0.2,0.8,6,33,,inf
50,0.2,0.8,6,34,,inf
50,0.2,0.8,6,35,,inf
50,0.2,0.8,6,36,,inf
50,0.2,0.8,6,37,,inf
50,0.2,0.8,6,38,,inf
50,0.2,0.8,6,39,,inf
50,0.2,0.8,6,40,,inf
50,0.2,0.8,6,41,,inf
50,0.2,0.8,6,42,,inf
50,0.2,0.8,6,43,,inf
50,0.2,0.8,6,44,,inf
50,0.2,0.8,6,45,,inf
50,0.2,0.8,6,46,,inf
50,0.2,0.8,6,47,,inf
50,0.2,0.8,6,48,,inf
50,0.2,0.8,6,49,,inf
50,0.2,0.8,7,8,,inf
50,0.2,0.8,7,9,,inf
50,0.2,0.8,7,10,,inf
50,0.2,0.8,7,11,,inf
50,0.2,0.8,7,12,,inf
50,0.2,0.8,7,13,,inf
50,0.2,0.8,7,14,,inf
50,0.2,0.8,7,15,,inf
50,0.2,0.8,7,16,,inf
50,0.2,0.8,7,17,,inf
50,0.2,0.8,7,18,,inf
50,0.2,0.8,7,19,,inf
50,0.2,0.8,7,20,,inf
50,0.2,0.8,7,21,,inf
50,0.2,0.8,7,22,,inf
50,0.2,0.8,7,23,,inf
50,0.2,0.8,7,24,,inf
50,0.2,0.8,7,25,,inf
50,0.2,0.8,7,26,,inf
50,0.2,0.8,7,27,,inf
50,0.2,0.8,7,28,,inf
50,0.2,0.8,7,29,,inf
50,0.2,0.8,7,30,,inf
50,0.2,0.8,7,31,,inf
50,0.2,0.8,7,32,,inf
50,0.2,0.8,7,33,,inf
50,0.2,0.8,7,34,,inf
50,0.2,0.8,7,35,,inf
50,0.2,0.8,7,36,,inf
50,0.2,0.8,7,37,,inf
50,0.2,0.8,7,38,,inf
50,0.2,0.8,7,39,,inf
50,0.2,0.8,7,40,,inf
50,0.2,0.8,7,41,,inf
50,0.2,0.8,7,42,,inf
50,0.2,0.8,7,43,,inf
50,0.2,0.8,7,44,,inf
50,0.2,0.8,7,45,,inf
50,0.2,0.8,7,46,,inf
50,0.2,0.8,7,47,,inf
50,0.2,0.8,7,48,,inf
50,0.2,0.8,7,49,,inf
50,0.2,0.8,8,9,,inf
50,0.2,0.8,8,10,,inf
50,0.2,0.8,8,11,,inf
50,0.2,0.8,8,12,,inf
50,0.2,0.8,8,13,,inf
50,0.2,0.8,8,14,,inf
50,0.2,0.8,8,15,,inf
50,0.2,0.8,8,16,,inf
50,0.2,0.8,8,17,,inf
50,0.2,0.8,8,18,,inf
50,0.2,0.8,8,19,,inf
50,0.2,0.8,8,20,,inf
50,0.2,0.8,8,21,,inf
50,0.2,0.8,8,22,,inf
50,0.2,0.8,8,23,,inf
50,0.2,0.8,8,24,,inf
50,0.2,0.8,8,25,,inf
50,0.2,0.8,8,26,,inf
50,0.2,0.8,8,27,,inf
50,0.2,0.8,8,28,,inf
50,0.2,0.8,8,29,,inf
50,0.2,0.8,8,30,,inf
50,0.2,0.8,8,31,,inf
50,0.2,0.8,8,32,,inf
50,0.2,0.8,8,33,,inf
50,0.2,0.8,8,34,,inf
50,0.2,0.8,8,35,,inf
50,0.2,0.8,8,36,,inf
50,0.2,0.8,8,37,,inf
50,0.2,0.8,8,38,,inf
50,0.2,0.8,8,39,,inf
50,0.2,0.8,8,40,,inf
50,0.2,0.8,8,41,,inf
50,0.2,0.8,8,42,,inf
50,0.2,0.8,8,43,,inf
50,0.2,0.8,8,44,,inf
50,0.2,0.8,8,45,,inf
50,0.2,0.8,8,46,,inf
50,0.2,0.8,8,47,,inf
50,0.2,0.8,8,48,,inf
50,0.2,0.8,8,49,,inf
50,0.2,0.8,9,10,,inf
50,0.2,0.8,9,11,,inf
50,0.2,0.8,9,12,,inf
50,0.2,0.8,9,13,,inf
50,0.2,0.8,9,14,,inf
50,0.2,0.8,9,15,,inf
50,0.2,0.8,9,16,,inf
50,0.2,0.8,9,17,,inf
50,0.2,0.8,9,18,,inf
50,0.2,0.8,9,19,,inf
50,0.2,0.8,9,20,,inf
50,0.2,0.8,9,21,,inf
50,0.2,0.8,9,22,,inf
50,0.2,0.8,9,23,,inf
50,0.2,0.8,9,24,,inf
50,0.2,0.8,9,25,,inf
50,0.2,0.8,9,26,,inf
50,0.2,0.8,9,27,,inf
50,0.2,0.8,9,28,,inf
50,0.2,0.8,9,29,,inf
50,0.2,0.8,9,30,,inf
50,0.2,0.8,9,31,,inf
50,0.2,0.8,9,32,,inf
50,0.2,0.8,9,33,,inf
50,0.2,0.8,9,34,,inf
50,0.2,0.8,9,35,,inf
50,0.2,0.8,9,36,,inf
50,0.2,0.8,9,37,,inf
50,0.2,0.8,9,38,,inf
50,0.2,0.8,9,39,,inf
50,0.2,0.8,9,40,,inf
50,0.2,0.8,9,41,,inf
50,0.2,0.8,9,42,,inf
50,0.2,0.8,9,43,,inf
50,0.2,0.8,9,44,,inf
50,0.2,0.8,9,45,,inf
50,0.2,0.8,9,46,,inf
50,0.2,0.8,9,47,,inf
50,0.2,0.8,9,48,,inf
50,0.2,0.8,9,49,,inf
50,0.2,0.8,10,11,,inf
50,0.2,0.8,10,12,,inf
50,0.2,0.8,10,13,,inf
50,0.2,0.8,10,14,,inf
50,0.2,0.8,10,15,,inf
50,0.2,0.8,10,16,,inf
50,0.2,0.8,10,17,,inf
50,0.2,0.8,10,18,,inf
50,0.2,0.8,10,19,,inf
50,0.2,0.8,10,20,,inf
50,0.2,0.8,10,21,,inf
50,0.2,0.8,10,22,,inf
50,0.2,0.8,10,23,,inf
50,0.2,0.8,10,24,,inf
50,0.2,0.8,10,25,,inf
50,0.2,0.8,10,26,,inf
50,0.2,0.8,10,27,,inf
50,0.2,0.8,10,28,,inf
50,0.2,0.8,10,29,,inf
50,0.2,0.8,10,30,,inf
50,0.2,0.8,10,31,,inf
50,0.2,0.8,10,32,,inf
50,0.2,0.8,10,33,,inf
50,0.2,0.8,10,34,,inf
50,0.2,0.8,10,35,,inf
50,0.2,0.8,10,36,,inf
50,0.2,0.8,10,37,,inf
50,0.2,0.8,10,38,,inf
50,0.2,0.8,10,39,,inf
50,0.2,0.8,10,40,,inf
50,0.2,0.8,10,41,,inf
50,0.2,0.8,10,42,,inf
50,0.2,0.8,10,43,,inf
50,0.2,0.8,10,44,,inf
50,0.2,0.8,10,45,,inf
50,0.2,0.8,10,46,,inf
50,0.2,0.8,10,47,,inf
50,0.2,0.8,10,48,,inf
50,0.2,0.8,10,49,,inf
50,0.2,0.8,11,12,,inf
50,0.2,0.8,11,13,,inf
50,0.2,0.8,11,14,,inf
50,0.2,0.8,11,15,,inf
50,0.2,0.8,11,16,,inf
50,0.2,0.8,11,17,,inf
50,0.2,0.8,11,18,,inf
50,0.2,0.8,11,19,,inf
50,0.2,0.8,11,20,,inf
50,0.2,0.8,11,21,,inf
50,0.2,0.8,11,22,,inf
50,0.2,0.8,11,23,,inf
50,0.2,0.8,11,24,,inf
50,0.2,0.8,11,25,,inf
50,0.2,0.8,11,26,,inf
50,0.2,0.8,11,27,,inf
50,0.2,0.8,11,28,,inf
50,0.2,0.8,11,29,,inf
50,0.2,0.8,11,30,,inf
50,0.2,0.8,11,31,,inf
50,0.2,0.8,11,32,,inf
50,0.2,0.8,11,33,,inf
50,0.2,0.8,11,34,,inf
50,0.2,0.8,11,35,,inf
50,0.2,0.8,11,36,,inf
50,0.2,0.8,11,37,,inf
50,0.2,0.8,11,38,,inf
50,0.2,0.8,11,39,,inf
50,0.2,0.8,11,40,,inf
50,0.2,0.8,11,41,,inf
50,0.2,0.8,11,42,,inf
50,0.2,0.8,11,43,,inf
50,0.2,0.8,11,44,,inf
50,0.2,0.8,11,45,,inf
50,0.2,0.8,11,46,,inf
50,0.2,0.8,11,47,,inf
50,0.2,0.8,11,48,,inf
50,0.2,0.8,11,49,,inf
50,0.2,0.8,12,13,,inf
50,0.2,0.8,12,14,,inf
50,0.2,0.8,12,15,,inf
50,0.2,0.8,12,16,,inf
50,0.2,0.8,12,17,,inf
50,0.2,0.8,12,18,,inf
50,0.2,0.8,12,19,,inf
50,0.2,0.8,12,20,,inf
50,0.2,0.8,12,21,,inf
50,0.2,0.8,12,22,,inf
50,0.2,0.8,12,23,,inf
50,0.2,0.8,12,24,,inf
50,0.2,0.8,12,25,,inf
50,0.2,0.8,12,26,,inf
50,0.2,0.8,12,27,,inf
50,0.2,0.8,12,28,,inf
50,0.2,0.8,12,29,,inf
50,0.2,0.8,12,30,,inf
50,0.2,0.8,12,31,,inf
50,0.2,0.8,12,32,,inf
50,0.2,0.8,12,33,,inf
50,0.2,0.8,12,34,,inf
50,0.2,0.8,12,35,,inf
50,0.2,0.8,12,36,,inf
50,0.2,0.8,12,37,,inf
50,0.2,0.8,12,38,,inf
50,0.2,0.8,12,39,,inf
50,0.2,0.8,12,40,,inf
50,0.2,0.8,12,41,,inf
50,0.2,0.8,12,42,,inf
50,0.2,0.8,12,43,,inf
50,0.2,0.8,12,44,,inf
50,0.2,0.8,12,45,,inf
50,0.2,0.8,12,46,,inf
50,0.2,0.8,12,47,,inf
50,0.2,0.8,12,48,,inf
50,0.2,0.8,12,49,,inf
50,0.2,0.8,13,14,,inf
50,0.2,0.8,13,15,,inf
50,0.2,0.8,13,16,,inf
50,0.2,0.8,13,17,,inf
50,0.2,0.8,13,18,,inf
50,0.2,0.8,13,19,,inf
50,0.2,0.8,13,20,,inf
50,0.2,0.8,13,21,,inf
50,0.2,0.8,13,22,,inf
50,0.2,0.8,13,23,,inf
50,0.2,0.8,13,24,,inf
50,0.2,0.8,13,25,,inf
50,0.2,0.8,13,26,,inf
50,0.2,0.8,13,27,,inf
50,0.2,0.8,13,28,,inf
50,0.2,0.8,13,29,,inf
50,0.2,0.8,13,30,,inf
50,0.2,0.8,13,31,,inf
50,0.2,0.8,13,32,,inf
50,0.2,0.8,13,33,,inf
50,0.2,0.8,13,34,,inf
50,0.2,0.8,13,35,,inf
50,0.2,0.8,13,36,,inf
50,0.2,0.8,13,37,,inf
50,0.2,0.8,13,38,,inf
50,0.2,0.8,13,39,,inf
50,0.2,0.8,13,40,,inf
50,0.2,0.8,13,41,,inf
50,0.2,0.8,13,42,,inf
50,0.2,0.8,13,43,,inf
50,0.2,0.8,13,44,,inf
50,0.2,0.8,13,45,,inf
50,0.2,0.8,13,46,,inf
50,0.2,0.8,13,47,,inf
50,0.2,0.8,13,48,,inf
50,0.2,0.8,13,49,,inf
50,0.2,0.8,14,15,,inf
50,0.2,0.8,14,16,,inf
50,0.2,0.8,14,17,,inf
50,0.2,0.8,14,18,,inf
50,0.2,0.8,14,19,,inf
50,0.2,0.8,14,20,,inf
50,0.2,0.8,14,21,,inf
50,0.2,0.8,14,22,,inf
50,0.2,0.8,14,23,,inf
50,0.2,0.8,14,24,,inf
50,0.2,0.8,14,25,,inf
50,0.2,0.8,14,26,,inf
50,0.2,0.8,14,27,,inf
50,0.2,0.8,14,28,,inf
50,0.2,0.8,14,29,,inf
50,0.2,0.8,14,30,,inf
50,0.2,0.8,14,31,,inf
50,0.2,0.8,14,32,,inf
50,0.2,0.8,14,33,,inf
50,0.2,0.8,14,34,,inf
50,0.2,0.8,14,35,,inf
50,0.2,0.8,14,36,,inf
50,0.2,0.8,14,37,,inf
50,0.2,0.8,14,38,,inf
50,0.2,0.8,14,39,,inf
50,0.2,0.8,14,40,,inf
50,0.2,0.8,14,41,,inf
50,0.2,0.8,14,42,,inf
50,0.2,0.8,14,43,,inf
50,0.2,0.8,14,44,,inf
50,0.2,0.8,14,45,,inf
50,0.2,0.8,14,46,,inf
50,0.2,0.8,14,47,,inf
50,0.2,0.8,14,48,,inf
50,0.2,0.8,14,49,,inf
50,0.2,0.8,15,16,,inf
50,0.2,0.8,15,17,,inf
50,0.2,0.8,15,18,,inf
50,0.2,0.8,15,19,,inf
50,0.2,0.8,15,20,,inf
50,0.2,0.8,15,21,,inf
50,0.2,0.8,15,22,,inf
50,0.2,0.8,15,23,,inf
50,0.2,0.8,15,24,,inf
50,0.2,0.8,15,25,,inf
50,0.2,0.8,15,26,,inf
50,0.2,0.8,15,27,,inf
50,0.2,0.8,15,28,,inf
50,0.2,0.8,15,29,,inf
50,0.2,0.8,15,30,,inf
50,0.2,0.8,15,31,,inf
50,0.2,0.8,15,32,,inf
50,0.2,0.8,15,33,,inf
50,0.2,0.8,15,34,,inf
50,0.2,0.8,15,35,,inf
50,0.2,0.8,15,36,,inf
50,0.2,0.8,15,37,,inf
50,0.2,0.8,15,38,,inf
50,0.2,0.8,15,39,,inf
50,0.2,0.8,15,40,,inf
50,0.2,0.8,15,41,,inf
50,0.2,0.8,15,42,,inf
50,0.2,0.8,15,43,,inf
50,0.2,0.8,15,44,,inf
50,0.2,0.8,15,45,,inf
50,0.2,0.8,15,46,,inf
50,0.2,0.8,15,47,,inf
50,0.2,0.8,15,48,,inf
50,0.2,0.8,15,49,,inf
50,0.2,0.8,16,17,,inf
50,0.2,0.8,16,18,,inf
50,0.2,0.8,16,19,,inf
50,0.2,0.8,16,20,,inf
50,0.2,0.8,16,21,,inf
50,0.2,0.8,16,22,,inf
50,0.2,0.8,16,23,,inf
50,0.2,0.8,16,24,,inf
50,0.2,0.8,16,25,,inf
50,0.2,0.8,16,26,,inf
50,0.2,0.8,16,27,,inf
50,0.2,0.8,16,28,,inf
50,0.2,0.8,16,29,,inf
50,0.2,0.8,16,30,,inf
50,0.2,0.8,16,31,,inf
50,0.2,0.8,16,32,,inf
50,0.2,0.8,16,33,,inf
50,0.2,0.8,16,34,,inf
50,0.2,0.8,16,35,,inf
50,0.2,0.8,16,36,,inf
50,0.2,0.8,16,37,,inf
50,0.2,0.8,16,38,,inf
50,0.2,0.8,16,39,,inf
50,0.2,0.8,16,40,,inf
50,0.2,0.8,16,41,,inf
50,0.2,0.8,16,42,,inf
50,0.2,0.8,16,43,,inf
50,0.2,0.8,16,44,,inf
50,0.2,0.8,16,45,,inf
50,0.2,0.8,16,46,,inf
50,0.2,0.8,16,47,,inf
50,0.2,0.8,16,48,,inf
50,0.2,0.8,16,49,,inf
50,0.2,0.8,17,18,,inf
50,0.2,0.8,17,19,,inf
50,0.2,0.8,17,20,,inf
50,0.2,0.8,17,21,,inf
50,0.2,0.8,17,22,,inf
50,0.2,0.8,17,23,,inf
50,0.2,0.8,17,24,,inf
50,0.2,0.8,17,25,,inf
50,0.2,0.8,17,26,,inf
50,0.2,0.8,17,27,,inf
50,0.2,0.8,17,28,,inf
50,0.2,0.8,17,29,,inf
50,0.2,0.8,17,30,,inf
50,0.2,0.8,17,31,,inf
50,0.2,0.8,17,32,,inf
50,0.2,0.8,17,33,,inf
50,0.2,0.8,17,34,,inf
50,0.2,0.8,17,35,,inf
50,0.2,0.8,17,36,,inf
50,0.2,0.8,17,37,,inf
50,0.2,0.8,17,38,,inf
50,0.2,0.8,17,39,,inf
50,0.2,0.8,17,40,,inf
50,0.2,0.8,17,41,,inf
50,0.2,0.8,17,42,,inf
50,0.2,0.8,17,43,,inf
50,0.2,0.8,17,44,,inf
50,0.2,0.8,17,45,,inf
50,0.2,0.8,17,46,,inf
50,0.2,0.8,17,47,,inf
50,0.2,0.8,17,48,,inf
50,0.2,0.8,17,49,,inf
50,0.2,0.8,18,19,,inf
50,0.2,0.8,18,20,,inf
50,0.2,0.8,18,21,,inf
50,0.2,0.8,18,22,,inf
50,0.2,0.8,18,23,,inf
50,0.2,0.8,18,24,,inf
50,0.2,0.8,18,25,,inf
50,0.2,0.8,18,26,,inf
50,0.2,0.8,18,27,,inf
50,0.2,0.8,18,28,,inf
50,0.2,0.8,18,29,,inf
50,0.2,0.8,18,30,,inf
50,0.2,0.8,18,31,,inf
50,0.2,0.8,18,32,,inf
50,0.2,0.8,18,33,,inf
50,0.2,0.8,18,34,,inf
50,0.2,0.8,18,35,,inf
50,0.2,0.8,18,36,,inf
50,0.2,0.8,18,37,,inf
50,0.2,0.8,18,38,,inf
50,0.2,0.8,18,39,,inf
50,0.2,0.8,18,40,,inf
50,0.2,0.8,18,41,,inf
50,0.2,0.8,18,42,,inf
50,0.2,0.8,18,43,,inf
50,0.2,0.8,18,44,,inf
50,0.2,0.8,18,45,,inf
50,0.2,0.8,18,46,,inf
50,0.2,0.8,18,47,,inf
50,0.2,0.8,18,48,,inf
50,0.2,0.8,18,49,,inf
50,0.2,0.8,19,20,,inf
50,0.2,0.8,19,21,,inf
50,0.2,0.8,19,22,,inf
50,0.2,0.8,19,23,,inf
50,0.2,0.8,19,24,,inf
50,0.2,0.8,19,25,,inf
50,0.2,0.8,19,26,,inf
50,0.2,0.8,19,27,,inf
50,0.2,0.8,19,28,,inf
50,0.2,0.8,19,29,,inf
50,0.2,0.8,19,30,,inf
50,0.2,0.8,19,31,,inf
50,0.2,0.8,19,32,,inf
50,0.2,0.8,19,33,,inf
50,0.2,0.8,19,34,,inf
50,0.2,0.8,19,35,,inf
50,0.2,0.8,19,36,,inf
50,0.2,0.8,19,37,,inf
50,0.2,0.8,19,38,,inf
50,0.2,0.8,19,39,,inf
50,0.2,0.8,19,40,,inf
50,0.2,0.8,19,41,,inf
50,0.2,0.8,19,42,,inf
50,0.2,0.8,19,43,,inf
50,0.2,0.8,19,44,,inf
50,0.2,0.8,19,45,,inf
50,0.2,0.8,19,46,,inf
50,0.2,0.8,19,47,,inf
50,0.2,0.8,19,48,,inf
50,0.2,0.8,19,49,,inf
50,0.2,0.8,20,21,,inf
50,0.2,0.8,20,22,,inf
50,0.2,0.8,20,23,,inf
50,0.2,0.8,20,24,,inf
50,0.2,0.8,20,25,,inf
50,0.2,0.8,20,26,,inf
50,0.2,0.8,20,27,,inf
50,0.2,0.8,20,28,,inf
50,0.2,0.8,20,29,,inf
50,0.2,0.8,20,30,,inf
50,0.2,0.8,20,31,,inf
50,0.2,0.8,20,32,,inf
50,0.2,0.8,20,33,,inf
50,0.2,0.8,20,34,,inf
50,0.2,0.8,20,35,,inf
50,0.2,0.8,20,36,,inf
50,0.2,0.8,20,37,,inf
50,0.2,0.8,20,38,,inf
50,0.2,0.8,20,39,,inf
50,0.2,0.8,20,40,,inf
50,0.2,0.8,20,41,,inf
50,0.2,0.8,20,42,,inf
50,0.2,0.8,20,43,,inf
50,0.2,0.8,20,44,,inf
50,0.2,0.8,20,45,,inf
50,0.2,0.8,20,46,,inf
50,0.2,0.8,20,47,,inf
50,0.2,0.8,20,48,,inf
50,0.2,0.8,20,49,,inf
50,0.2,0.8,21,22,,inf
50,0.2,0.8,21,23,,inf
50,0.2,0.8,21,24,,inf
50,0.2,0.8,21,25,,inf
50,0.2,0.8,21,26,,inf
50,0.2,0.8,21,27,,inf
50,0.2,0.8,21,28,,inf
50,0.2,0.8,21,29,,inf
50,0.2,0.8,21,30,,inf
50,0.2,0.8,21,31,,inf
50,0.2,0.8,21,32,,inf
50,0.2,0.8,21,33,,inf
50,0.2,0.8,21,34,,inf
50,0.2,0.8,21,35,,inf
50,0.2,0.8,21,36,,inf
50,0.2,0.8,21,37,,inf
50,0.2,0.8,21,38,,inf
50,0.2,0.8,21,39,,inf
50,0.2,0.8,21,40,,inf
50,0.2,0.8,21,41,,inf
50,0.2,0.8,21,42,,inf
50,0.2,0.8,21,43,,inf
50,0.2,0.8,21,44,,inf
50,0.2,0.8,21,45,,inf
50,0.2,0.8,21,46,,inf
50,0.2,0.8,21,47,,inf
50,0.2,0.8,21,48,,inf
50,0.2,0.8,21,49,,inf
50,0.2,0.8,22,23,,inf
50,0.2,0.8,22,24,,inf
50,0.2,0.8,22,25,,inf
50,0.2,0.8,22,26,,inf
50,0.2,0.8,22,27,,inf
50,0.2,0.8,22,28,,inf
50,0.2,0.8,22,29,,inf
50,0.2,0.8,22,30,,inf
50,0.2,0.8,22,31,,inf
50,0.2,0.8,22,32,,inf
50,0.2,0.8,22,33,,inf
50,0.2,0.8,22,34,,inf
50,0.2,0.8,22,35,,inf
50,0.2,0.8,22,36,,inf
50,0.2,0.8,22,37,,inf
50,0.2,0.8,22,38,,inf
50,0.2,0.8,22,39,,inf
50,0.2,0.8,22,40,,inf
50,0.2,0.8,22,41,,inf
50,0.2,0.8,22,42,,inf
50,0.2,0.8,22,43,,inf
50,0.2,0.8,22,44,,inf
50,0.2,0.8,22,45,,inf
50,0.2,0.8,22,46,,inf
50,0.2,0.8,22,47,,inf
50,0.2,0.8,22,48,,inf
50,0.2,0.8,22,49,,inf
50,0.2,0.8,23,24,,inf
50,0.2,0.8,23,25,,inf
50,0.2,0.8,23,26,,inf
